mine_id,grid_x,grid_y,latitude,longitude,B02_Blue,B03_Green,B04_Red,B08_NIR,B11_SWIR1,B12_SWIR2,NDVI,NDWI,NDBI,iron_oxide_index,clay_mineral_index,ferrous_index,exploration_potential_score,potential_class,spectral_zone_type,is_synthetic
MOIL-BL-03,700.0,1100.0,21.822381,80.192396,0.0514,0.0668,0.145,0.1762,0.3347,0.2157,0.0971,-0.4503,0.3103,2.822,1.552,2.36,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-BL-03,700.0,1200.0,21.82328,80.192396,0.0754,0.075,0.1337,0.1569,0.3708,0.23,0.0798,-0.3533,0.4054,1.774,1.612,2.925,96.7,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-BL-03,800.0,-1200.0,21.80172,80.193367,0.0221,0.1013,0.0578,0.5514,0.1892,0.0757,0.8103,-0.6895,-0.4891,2.619,2.498,2.097,74.1,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-BL-03,800.0,-1100.0,21.802619,80.193367,0.1243,0.1779,0.2119,0.2476,0.3178,0.3315,0.0779,-0.1639,0.1241,1.705,0.959,2.123,62.6,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-BL-03,800.0,-1000.0,21.803517,80.193367,0.1261,0.1586,0.2074,0.2381,0.2848,0.2786,0.0689,-0.2005,0.0893,1.645,1.022,1.961,63.3,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-BL-03,800.0,-900.0,21.804415,80.193367,0.0259,0.0876,0.0568,0.5806,0.1707,0.0963,0.8217,-0.7378,-0.5456,2.197,1.773,1.835,58.5,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-BL-03,800.0,-800.0,21.805314,80.193367,0.03,0.1129,0.0494,0.6287,0.1307,0.0845,0.8543,-0.6954,-0.6559,1.647,1.547,2.494,48.0,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-BL-03,800.0,-700.0,21.806212,80.193367,0.1035,0.1233,0.2318,0.2873,0.3909,0.2761,0.107,-0.3995,0.1527,2.24,1.416,1.892,75.5,High Potential Exploration Zone,Barren Soil & Country Rock,True
MOIL-BL-03,800.0,-600.0,21.80711,80.193367,0.0462,0.075,0.0451,0.5872,0.1242,0.1197,0.8574,-0.7736,-0.6508,0.976,1.038,1.875,33.1,Low Potential / Barren,Dense / Moderate Canopy,True
MOIL-BL-03,800.0,-500.0,21.808008,80.193367,0.1083,0.1653,0.1838,0.2402,0.2978,0.2834,0.1329,-0.1847,0.1072,1.698,1.051,2.139,63.6,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-BL-03,800.0,-400.0,21.808907,80.193367,0.1226,0.1477,0.2025,0.2463,0.305,0.304,0.0975,-0.2503,0.1064,1.652,1.003,1.967,63.7,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-BL-03,800.0,-300.0,21.809805,80.193367,0.1268,0.1322,0.209,0.2844,0.3508,0.3396,0.1528,-0.3653,0.1045,1.648,1.033,1.866,62.8,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-BL-03,800.0,-200.0,21.810703,80.193367,0.133,0.1302,0.187,0.2345,0.3645,0.2966,0.1128,-0.2862,0.217,1.406,1.229,2.25,64.6,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-BL-03,800.0,-100.0,21.811602,80.193367,0.0416,0.1107,0.0611,0.5152,0.152,0.0766,0.7881,-0.6462,-0.5443,1.468,1.984,2.109,56.8,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-BL-03,800.0,0.0,21.8125,80.193367,0.1017,0.1343,0.2397,0.2983,0.4004,0.3307,0.109,-0.3792,0.1461,2.357,1.211,1.902,76.3,High Potential Exploration Zone,Barren Soil & Country Rock,True
MOIL-BL-03,800.0,100.0,21.813398,80.193367,0.0253,0.1031,0.0306,0.4806,0.123,0.0595,0.8802,-0.6467,-0.5925,1.211,2.067,3.622,53.5,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-BL-03,800.0,200.0,21.814297,80.193367,0.0466,0.0695,0.0348,0.5237,0.1847,0.0745,0.8755,-0.7656,-0.4785,0.747,2.479,2.352,55.1,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-BL-03,800.0,300.0,21.815195,80.193367,0.0239,0.1193,0.0305,0.572,0.1452,0.0896,0.8988,-0.6548,-0.5951,1.275,1.62,4.166,48.3,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-BL-03,800.0,400.0,21.816093,80.193367,0.1325,0.1282,0.207,0.2233,0.3235,0.238,0.038,-0.2707,0.1832,1.562,1.36,2.068,74.4,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-BL-03,800.0,500.0,21.816992,80.193367,0.0204,0.0747,0.0421,0.6275,0.1256,0.1067,0.8742,-0.7873,-0.6664,2.068,1.177,1.973,53.3,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-BL-03,800.0,600.0,21.81789,80.193367,0.0336,0.0659,0.0496,0.5483,0.1445,0.0618,0.8341,-0.7855,-0.5828,1.477,2.338,1.592,66.3,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-BL-03,800.0,700.0,21.818788,80.193367,0.0243,0.0618,0.0531,0.511,0.1659,0.0887,0.8118,-0.7844,-0.5098,2.188,1.871,1.488,69.3,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-BL-03,800.0,800.0,21.819686,80.193367,0.051,0.0772,0.141,0.186,0.3789,0.2199,0.1377,-0.4136,0.3414,2.766,1.723,2.584,95.4,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-BL-03,800.0,900.0,21.820585,80.193367,0.0661,0.0918,0.1986,0.2112,0.2416,0.214,0.0306,-0.3941,0.0673,3.004,1.129,1.606,94.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-BL-03,800.0,1000.0,21.821483,80.193367,0.0748,0.087,0.1304,0.1676,0.2797,0.276,0.1248,-0.3167,0.2505,1.743,1.013,2.335,76.8,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-BL-03,800.0,1100.0,21.822381,80.193367,0.0621,0.0904,0.1567,0.146,0.2505,0.2262,-0.0353,-0.2352,0.2635,2.522,1.107,2.293,92.9,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-BL-03,800.0,1200.0,21.82328,80.193367,0.0471,0.0652,0.1462,0.2142,0.2502,0.2293,0.1886,-0.5332,0.0776,3.105,1.091,1.614,96.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-BL-03,900.0,-1200.0,21.80172,80.194338,0.028,0.0711,0.0654,0.6255,0.1998,0.0702,0.8108,-0.7958,-0.5159,2.331,2.844,1.408,75.8,High Potential Exploration Zone,Dense / Moderate Canopy,True
MOIL-BL-03,900.0,-1100.0,21.802619,80.194338,0.0242,0.1173,0.0661,0.599,0.1785,0.1043,0.8013,-0.6724,-0.5408,2.728,1.712,2.074,63.7,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-BL-03,900.0,-1000.0,21.803517,80.194338,0.1116,0.1741,0.1655,0.3106,0.382,0.3124,0.3048,-0.2814,0.1032,1.482,1.223,2.283,57.2,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-BL-03,900.0,-900.0,21.804415,80.194338,0.0913,0.1755,0.1699,0.2831,0.3896,0.2478,0.2499,-0.2346,0.1583,1.862,1.572,2.409,68.5,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-BL-03,900.0,-800.0,21.805314,80.194338,0.022,0.0849,0.0434,0.6244,0.2089,0.0588,0.8701,-0.7606,-0.4986,1.975,3.554,2.292,81.1,High Potential Exploration Zone,Dense / Moderate Canopy,True
MOIL-BL-03,900.0,-700.0,21.806212,80.194338,0.0327,0.0727,0.0492,0.6878,0.2174,0.0502,0.8665,-0.8089,-0.5197,1.505,4.33,1.793,87.6,High Potential Exploration Zone,Dense / Moderate Canopy,True
MOIL-BL-03,900.0,-600.0,21.80711,80.194338,0.0385,0.1196,0.0336,0.6691,0.2134,0.1138,0.9044,-0.6967,-0.5164,0.874,1.874,3.879,42.7,Low Potential / Barren,Dense / Moderate Canopy,True
MOIL-BL-03,900.0,-500.0,21.808008,80.194338,0.0298,0.0948,0.0422,0.5613,0.1646,0.0711,0.86,-0.711,-0.5466,1.416,2.313,2.537,57.0,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-BL-03,900.0,-400.0,21.808907,80.194338,0.0804,0.1378,0.1978,0.2373,0.3928,0.2845,0.0908,-0.2652,0.2468,2.459,1.381,2.352,78.2,High Potential Exploration Zone,Barren Soil & Country Rock,True
MOIL-BL-03,900.0,-300.0,21.809805,80.194338,0.0238,0.1074,0.0683,0.5452,0.1484,0.0953,0.7772,-0.6707,-0.5721,2.866,1.557,1.844,65.2,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-BL-03,900.0,-200.0,21.810703,80.194338,0.0234,0.1149,0.0492,0.6564,0.1559,0.0683,0.8606,-0.7021,-0.6161,2.103,2.283,2.574,65.2,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-BL-03,900.0,-100.0,21.811602,80.194338,0.0965,0.1796,0.2126,0.3003,0.4142,0.2295,0.1709,-0.2515,0.1594,2.204,1.805,2.224,80.3,High Potential Exploration Zone,Barren Soil & Country Rock,True
MOIL-BL-03,900.0,0.0,21.8125,80.194338,0.1357,0.1539,0.2108,0.2628,0.394,0.2821,0.1098,-0.2614,0.1998,1.554,1.397,2.23,69.0,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-BL-03,900.0,100.0,21.813398,80.194338,0.0498,0.0953,0.0512,0.5486,0.1395,0.096,0.8294,-0.7041,-0.5946,1.028,1.453,2.117,42.7,Low Potential / Barren,Dense / Moderate Canopy,True
MOIL-BL-03,900.0,200.0,21.814297,80.194338,0.1374,0.1589,0.2367,0.2472,0.4125,0.2935,0.0217,-0.2176,0.2505,1.723,1.406,2.34,74.7,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-BL-03,900.0,300.0,21.815195,80.194338,0.0254,0.085,0.0528,0.5561,0.1453,0.1133,0.8267,-0.7348,-0.5856,2.08,1.282,1.873,53.4,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-BL-03,900.0,400.0,21.816093,80.194338,0.0892,0.1392,0.2336,0.2764,0.3322,0.2683,0.084,-0.3301,0.0917,2.617,1.238,1.798,81.8,High Potential Exploration Zone,Barren Soil & Country Rock,True
MOIL-BL-03,900.0,500.0,21.816992,80.194338,0.0208,0.0508,0.0318,0.5767,0.1781,0.0937,0.8953,-0.8381,-0.528,1.531,1.901,1.904,55.8,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-BL-03,900.0,600.0,21.81789,80.194338,0.0257,0.0684,0.0397,0.4903,0.1444,0.093,0.85,-0.7553,-0.5449,1.547,1.554,2.015,53.0,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-BL-03,900.0,700.0,21.818788,80.194338,0.1261,0.1522,0.177,0.2667,0.3631,0.3239,0.2023,-0.2734,0.153,1.404,1.121,2.221,65.3,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-BL-03,900.0,800.0,21.819686,80.194338,0.0328,0.0953,0.0419,0.6209,0.2113,0.0937,0.8735,-0.7338,-0.4922,1.278,2.254,2.615,61.9,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-BL-03,900.0,900.0,21.820585,80.194338,0.1186,0.1742,0.171,0.2682,0.3249,0.249,0.2215,-0.2127,0.0956,1.441,1.305,2.23,70.4,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-BL-03,900.0,1000.0,21.821483,80.194338,0.0558,0.0797,0.141,0.1804,0.3287,0.1828,0.1223,-0.3871,0.2914,2.525,1.798,2.388,94.6,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-BL-03,900.0,1100.0,21.822381,80.194338,0.0796,0.0748,0.1824,0.1684,0.2951,0.2404,-0.0399,-0.3848,0.2735,2.292,1.227,2.163,88.7,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-BL-03,900.0,1200.0,21.82328,80.194338,0.0645,0.0985,0.1992,0.1919,0.2506,0.2414,-0.0187,-0.3215,0.1327,3.089,1.038,1.801,96.8,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-BL-03,1000.0,-1200.0,21.80172,80.195309,0.0265,0.0507,0.0426,0.5201,0.1683,0.1033,0.8484,-0.8223,-0.511,1.611,1.629,1.513,48.0,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-BL-03,1000.0,-1100.0,21.802619,80.195309,0.0485,0.0655,0.0388,0.6132,0.2096,0.097,0.8809,-0.807,-0.4905,0.8,2.16,2.028,45.8,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-BL-03,1000.0,-1000.0,21.803517,80.195309,0.0442,0.0968,0.0604,0.6839,0.1208,0.112,0.8378,-0.752,-0.6998,1.366,1.079,1.78,37.5,Low Potential / Barren,Dense / Moderate Canopy,True
MOIL-BL-03,1000.0,-900.0,21.804415,80.195309,0.1347,0.136,0.1964,0.3134,0.2954,0.3094,0.2294,-0.3948,-0.0296,1.458,0.955,1.635,55.0,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-BL-03,1000.0,-800.0,21.805314,80.195309,0.0814,0.1763,0.1694,0.2974,0.3338,0.3173,0.2742,-0.2555,0.0576,2.08,1.052,2.163,62.4,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-BL-03,1000.0,-700.0,21.806212,80.195309,0.039,0.1157,0.034,0.6656,0.1871,0.072,0.9029,-0.7037,-0.5612,0.871,2.597,3.69,53.0,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-BL-03,1000.0,-600.0,21.80711,80.195309,0.0393,0.1015,0.0375,0.4776,0.1302,0.0706,0.8545,-0.6493,-0.5715,0.953,1.845,2.982,44.3,Low Potential / Barren,Dense / Moderate Canopy,True
MOIL-BL-03,1000.0,-500.0,21.808008,80.195309,0.1121,0.1462,0.2314,0.2917,0.3088,0.2255,0.1152,-0.3323,0.0284,2.064,1.37,1.69,72.2,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-BL-03,1000.0,-400.0,21.808907,80.195309,0.0454,0.0991,0.0558,0.5173,0.1695,0.1007,0.8054,-0.6785,-0.5065,1.229,1.682,2.105,46.8,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-BL-03,1000.0,-300.0,21.809805,80.195309,0.1086,0.127,0.2025,0.2774,0.355,0.2763,0.1561,-0.3718,0.1227,1.864,1.285,1.907,67.9,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-BL-03,1000.0,-200.0,21.810703,80.195309,0.0499,0.0936,0.0601,0.5019,0.173,0.0505,0.7861,-0.6857,-0.4873,1.204,3.424,1.902,73.8,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-BL-03,1000.0,-100.0,21.811602,80.195309,0.0993,0.148,0.2061,0.3088,0.388,0.256,0.1996,-0.352,0.1137,2.074,1.516,1.975,73.0,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-BL-03,1000.0,0.0,21.8125,80.195309,0.0365,0.1045,0.0464,0.4748,0.1818,0.089,0.8218,-0.6391,-0.4461,1.273,2.043,2.634,53.4,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-BL-03,1000.0,100.0,21.813398,80.195309,0.0249,0.0959,0.049,0.5523,0.1995,0.1067,0.8371,-0.704,-0.4694,1.969,1.869,2.32,58.7,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-BL-03,1000.0,200.0,21.814297,80.195309,0.0225,0.0742,0.0319,0.5428,0.1848,0.0863,0.8891,-0.7596,-0.492,1.416,2.141,2.667,55.3,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-BL-03,1000.0,300.0,21.815195,80.195309,0.0365,0.0889,0.0504,0.5484,0.1647,0.0579,0.8315,-0.721,-0.5381,1.38,2.845,2.063,67.7,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-BL-03,1000.0,400.0,21.816093,80.195309,0.0467,0.1036,0.0533,0.6037,0.167,0.0662,0.8376,-0.707,-0.5665,1.143,2.523,2.22,60.5,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-BL-03,1000.0,500.0,21.816992,80.195309,0.1394,0.1287,0.2034,0.3067,0.3434,0.2927,0.2024,-0.4086,0.0566,1.459,1.173,1.753,63.6,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-BL-03,1000.0,600.0,21.81789,80.195309,0.0364,0.1012,0.0439,0.6479,0.1241,0.0607,0.8731,-0.7298,-0.6785,1.205,2.044,2.497,54.3,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-BL-03,1000.0,700.0,21.818788,80.195309,0.0335,0.108,0.0437,0.6571,0.1339,0.1151,0.8753,-0.7177,-0.6614,1.305,1.163,2.676,43.0,Low Potential / Barren,Dense / Moderate Canopy,True
MOIL-BL-03,1000.0,800.0,21.819686,80.195309,0.0269,0.1052,0.0679,0.6979,0.1438,0.097,0.8226,-0.7379,-0.6583,2.522,1.482,1.756,64.2,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-BL-03,1000.0,900.0,21.820585,80.195309,0.0418,0.0841,0.0488,0.6883,0.2071,0.1051,0.8676,-0.7823,-0.5374,1.169,1.97,2.024,55.7,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-BL-03,1000.0,1000.0,21.821483,80.195309,0.0404,0.0539,0.06,0.6223,0.1502,0.1074,0.8242,-0.8405,-0.611,1.486,1.399,1.141,53.3,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-BL-03,1000.0,1100.0,21.822381,80.195309,0.0733,0.1066,0.1618,0.1951,0.3668,0.2148,0.0933,-0.2934,0.3056,2.208,1.707,2.539,89.4,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-BL-03,1000.0,1200.0,21.82328,80.195309,0.0719,0.1096,0.1852,0.2384,0.3122,0.1968,0.1255,-0.3701,0.1341,2.577,1.586,1.902,92.3,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-BL-03,1100.0,-1200.0,21.80172,80.19628,0.1239,0.1201,0.213,0.2351,0.4178,0.2396,0.0495,-0.324,0.2798,1.719,1.744,2.341,74.8,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-BL-03,1100.0,-1100.0,21.802619,80.19628,0.0401,0.1074,0.0484,0.7021,0.168,0.0676,0.8711,-0.7347,-0.6138,1.207,2.484,2.459,55.5,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-BL-03,1100.0,-1000.0,21.803517,80.19628,0.0397,0.0855,0.0593,0.5636,0.1204,0.0685,0.8095,-0.7365,-0.6479,1.493,1.758,1.655,49.8,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-BL-03,1100.0,-900.0,21.804415,80.19628,0.0429,0.0633,0.0327,0.5447,0.2036,0.0574,0.8868,-0.7919,-0.4558,0.762,3.546,2.311,66.0,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-BL-03,1100.0,-800.0,21.805314,80.19628,0.0283,0.1008,0.03,0.5248,0.1879,0.0883,0.8918,-0.6777,-0.4727,1.063,2.129,3.717,48.2,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-BL-03,1100.0,-700.0,21.806212,80.19628,0.0247,0.0872,0.0378,0.6226,0.1331,0.0604,0.8854,-0.7544,-0.6477,1.53,2.204,2.518,54.9,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-BL-03,1100.0,-600.0,21.80711,80.19628,0.1041,0.1499,0.2065,0.2669,0.2864,0.2612,0.1277,-0.2806,0.0353,1.983,1.096,1.799,66.4,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-BL-03,1100.0,-500.0,21.808008,80.19628,0.0871,0.1256,0.1726,0.3013,0.3679,0.2808,0.2714,-0.4117,0.0995,1.983,1.31,1.948,65.4,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-BL-03,1100.0,-400.0,21.808907,80.19628,0.0488,0.0792,0.0447,0.714,0.1971,0.1044,0.8822,-0.8002,-0.5673,0.915,1.888,2.049,43.7,Low Potential / Barren,Dense / Moderate Canopy,True
MOIL-BL-03,1100.0,-300.0,21.809805,80.19628,0.0352,0.0885,0.0561,0.5517,0.1982,0.1136,0.8155,-0.7234,-0.4714,1.593,1.744,1.938,51.5,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-BL-03,1100.0,-200.0,21.810703,80.19628,0.0314,0.0987,0.0373,0.7115,0.1858,0.0547,0.9004,-0.7564,-0.5859,1.186,3.395,2.908,69.3,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-BL-03,1100.0,-100.0,21.811602,80.19628,0.0425,0.0694,0.032,0.5821,0.2034,0.0676,0.8957,-0.7868,-0.4822,0.754,3.008,2.517,58.9,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-BL-03,1100.0,0.0,21.8125,80.19628,0.0322,0.0542,0.0422,0.5348,0.2105,0.1187,0.8538,-0.816,-0.4352,1.308,1.773,1.679,48.2,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-BL-03,1100.0,100.0,21.813398,80.19628,0.1058,0.1786,0.1926,0.2549,0.2954,0.3104,0.1393,-0.176,0.0735,1.82,0.952,2.086,63.5,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-BL-03,1100.0,200.0,21.814297,80.19628,0.0392,0.0857,0.037,0.4976,0.214,0.1123,0.8616,-0.7062,-0.3986,0.944,1.906,2.747,46.5,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-BL-03,1100.0,300.0,21.815195,80.19628,0.02,0.0803,0.0512,0.5713,0.2125,0.0529,0.8355,-0.7535,-0.4577,2.556,4.021,1.94,97.8,High Potential Exploration Zone,Dense / Moderate Canopy,True
MOIL-BL-03,1100.0,400.0,21.816093,80.19628,0.0294,0.0892,0.0562,0.569,0.1348,0.0863,0.8201,-0.7291,-0.6169,1.912,1.562,1.822,54.5,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-BL-03,1100.0,500.0,21.816992,80.19628,0.0361,0.0586,0.063,0.5099,0.157,0.08,0.7802,-0.7938,-0.5291,1.745,1.962,1.239,60.3,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-BL-03,1100.0,600.0,21.81789,80.19628,0.1043,0.1677,0.1779,0.267,0.2828,0.2809,0.2004,-0.2284,0.0287,1.706,1.007,2.002,63.5,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-BL-03,1100.0,700.0,21.818788,80.19628,0.0969,0.1395,0.1666,0.2561,0.3497,0.2717,0.2117,-0.2947,0.1546,1.719,1.287,2.203,68.1,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-BL-03,1100.0,800.0,21.819686,80.19628,0.0977,0.158,0.2175,0.2777,0.4167,0.3334,0.1215,-0.2746,0.2002,2.226,1.25,2.227,76.8,High Potential Exploration Zone,Barren Soil & Country Rock,True
MOIL-BL-03,1100.0,900.0,21.820585,80.19628,0.0957,0.1721,0.1624,0.2792,0.4136,0.3014,0.2646,-0.2373,0.194,1.697,1.372,2.541,69.2,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-BL-03,1100.0,1000.0,21.821483,80.19628,0.1249,0.1426,0.2337,0.2486,0.3463,0.3096,0.0309,-0.2711,0.1641,1.872,1.118,2.003,75.3,High Potential Exploration Zone,Barren Soil & Country Rock,True
MOIL-BL-03,1100.0,1100.0,21.822381,80.19628,0.0909,0.1202,0.199,0.3129,0.3194,0.2252,0.2224,-0.445,0.0104,2.189,1.418,1.625,78.8,High Potential Exploration Zone,Barren Soil & Country Rock,True
MOIL-BL-03,1100.0,1200.0,21.82328,80.19628,0.0217,0.0855,0.0453,0.5784,0.1363,0.0563,0.8548,-0.7425,-0.6186,2.087,2.42,2.124,74.9,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-BL-03,1200.0,-1200.0,21.80172,80.19725,0.0274,0.106,0.0603,0.5036,0.2108,0.0613,0.786,-0.6521,-0.4098,2.205,3.44,2.176,83.6,High Potential Exploration Zone,Dense / Moderate Canopy,True
MOIL-BL-03,1200.0,-1100.0,21.802619,80.19725,0.0326,0.0628,0.0675,0.7101,0.1711,0.0828,0.8263,-0.8375,-0.6116,2.07,2.066,1.171,60.3,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-BL-03,1200.0,-1000.0,21.803517,80.19725,0.0379,0.0686,0.047,0.6757,0.206,0.1157,0.8699,-0.8156,-0.5328,1.241,1.779,1.765,45.3,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-BL-03,1200.0,-900.0,21.804415,80.19725,0.1208,0.1241,0.2181,0.2763,0.315,0.2986,0.1178,-0.3801,0.0654,1.805,1.055,1.709,63.5,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-BL-03,1200.0,-800.0,21.805314,80.19725,0.1,0.1441,0.2222,0.2509,0.2869,0.2417,0.0607,-0.2705,0.0669,2.221,1.187,1.792,72.1,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-BL-03,1200.0,-700.0,21.806212,80.19725,0.0205,0.1055,0.066,0.5838,0.1908,0.0824,0.7967,-0.694,-0.5074,3.228,2.315,1.924,78.5,High Potential Exploration Zone,Dense / Moderate Canopy,True
MOIL-BL-03,1200.0,-600.0,21.80711,80.19725,0.0899,0.1511,0.2344,0.309,0.4087,0.336,0.1373,-0.3432,0.139,2.607,1.217,1.967,74.8,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-BL-03,1200.0,-500.0,21.808008,80.19725,0.0888,0.1457,0.2151,0.264,0.4049,0.3061,0.1019,-0.2888,0.2107,2.423,1.323,2.211,75.5,High Potential Exploration Zone,Barren Soil & Country Rock,True
MOIL-BL-03,1200.0,-400.0,21.808907,80.19725,0.0221,0.0623,0.0471,0.7136,0.1534,0.0941,0.8761,-0.8395,-0.6461,2.129,1.631,1.536,53.6,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-BL-03,1200.0,-300.0,21.809805,80.19725,0.0279,0.0617,0.0519,0.599,0.2122,0.0519,0.8407,-0.8133,-0.4769,1.857,4.092,1.543,88.7,High Potential Exploration Zone,Dense / Moderate Canopy,True
MOIL-BL-03,1200.0,-200.0,21.810703,80.19725,0.0294,0.09,0.0304,0.642,0.1685,0.099,0.9097,-0.7542,-0.5842,1.034,1.701,3.225,41.5,Low Potential / Barren,Dense / Moderate Canopy,True
MOIL-BL-03,1200.0,-100.0,21.811602,80.19725,0.0342,0.1127,0.0384,0.5087,0.1759,0.0962,0.8595,-0.6373,-0.486,1.123,1.829,3.278,46.1,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-BL-03,1200.0,0.0,21.8125,80.19725,0.1112,0.1337,0.1709,0.2438,0.4083,0.3162,0.1759,-0.2918,0.2522,1.537,1.291,2.457,63.5,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-BL-03,1200.0,100.0,21.813398,80.19725,0.0828,0.1256,0.1835,0.3011,0.325,0.2423,0.2428,-0.4114,0.0381,2.216,1.341,1.764,70.3,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-BL-03,1200.0,200.0,21.814297,80.19725,0.0874,0.1482,0.214,0.2569,0.3043,0.2744,0.091,-0.2683,0.0845,2.448,1.109,1.877,74.3,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-BL-03,1200.0,300.0,21.815195,80.19725,0.0223,0.055,0.0427,0.5621,0.1416,0.0519,0.8587,-0.8218,-0.5974,1.916,2.73,1.539,69.8,Medium Potential Zone,Dense / Moderate Canopy,True
