block_id,mine_id,x,y,z_elevation,depth_below_surface,latitude,longitude,block_volume_m3,rock_density_tpm3,total_tonnage,predicted_mn_grade,contained_mn_tonnes,confidence_score,resource_classification,geological_category,stripping_ratio,est_extraction_cost_inr,is_synthetic
BLK-02-X04Y00-B2,MOIL-GM-02,-200.0,-1000.0,280.0,30.0,21.382217,78.979558,150000.0,3.95,592500.0,33.05,195821.2,0.88,111 (Measured Resource),High Grade Braunite,2.5,817.5,True
BLK-02-X04Y00-B3,MOIL-GM-02,-200.0,-1000.0,265.0,45.0,21.382217,78.979558,150000.0,3.95,592500.0,35.81,212174.3,0.88,111 (Measured Resource),High Grade Braunite,4.39,1030.05,True
BLK-02-X04Y00-B4,MOIL-GM-02,-200.0,-1000.0,250.0,60.0,21.382217,78.979558,150000.0,3.45,517500.0,23.52,121716.0,0.76,122 (Indicated Resource),Medium Grade Gondite,4.84,1177.8,True
BLK-02-X04Y01-B1,MOIL-GM-02,-200.0,-800.0,295.0,15.0,21.384014,78.979558,150000.0,3.45,517500.0,22.04,114057.0,0.76,122 (Indicated Resource),Medium Grade Gondite,1.47,643.65,True
BLK-02-X04Y01-B2,MOIL-GM-02,-200.0,-800.0,280.0,30.0,21.384014,78.979558,150000.0,3.95,592500.0,34.47,204234.8,0.88,111 (Measured Resource),High Grade Braunite,2.7,826.5,True
BLK-02-X04Y01-B3,MOIL-GM-02,-200.0,-800.0,265.0,45.0,21.384014,78.979558,150000.0,3.95,592500.0,37.3,221002.5,0.88,111 (Measured Resource),High Grade Braunite,3.23,977.85,True
BLK-02-X04Y01-B4,MOIL-GM-02,-200.0,-800.0,250.0,60.0,21.384014,78.979558,150000.0,3.95,592500.0,37.77,223787.3,0.88,111 (Measured Resource),High Grade Braunite,4.55,1164.75,True
BLK-02-X04Y02-B1,MOIL-GM-02,-200.0,-600.0,295.0,15.0,21.38581,78.979558,150000.0,3.95,592500.0,34.56,204768.0,0.88,111 (Measured Resource),High Grade Braunite,2.28,680.1,True
BLK-02-X04Y02-B2,MOIL-GM-02,-200.0,-600.0,280.0,30.0,21.38581,78.979558,150000.0,3.95,592500.0,33.84,200502.0,0.88,111 (Measured Resource),High Grade Braunite,3.47,861.15,True
BLK-02-X04Y02-B3,MOIL-GM-02,-200.0,-600.0,265.0,45.0,21.38581,78.979558,150000.0,3.95,592500.0,35.42,209863.5,0.88,111 (Measured Resource),High Grade Braunite,4.6,1039.5,True
BLK-02-X04Y02-B4,MOIL-GM-02,-200.0,-600.0,250.0,60.0,21.38581,78.979558,150000.0,3.95,592500.0,34.64,205242.0,0.88,111 (Measured Resource),High Grade Braunite,4.36,1156.2,True
BLK-02-X04Y03-B1,MOIL-GM-02,-200.0,-400.0,295.0,15.0,21.387607,78.979558,150000.0,3.95,592500.0,31.08,184149.0,0.88,111 (Measured Resource),High Grade Braunite,2.83,704.85,True
BLK-02-X04Y03-B2,MOIL-GM-02,-200.0,-400.0,280.0,30.0,21.387607,78.979558,150000.0,3.95,592500.0,36.84,218277.0,0.88,111 (Measured Resource),High Grade Braunite,2.32,809.4,True
BLK-02-X04Y03-B3,MOIL-GM-02,-200.0,-400.0,265.0,45.0,21.387607,78.979558,150000.0,3.95,592500.0,38.44,227757.0,0.88,111 (Measured Resource),High Grade Braunite,3.62,995.4,True
BLK-02-X04Y03-B4,MOIL-GM-02,-200.0,-400.0,250.0,60.0,21.387607,78.979558,150000.0,3.95,592500.0,34.25,202931.3,0.88,111 (Measured Resource),High Grade Braunite,3.9,1135.5,True
BLK-02-X04Y04-B1,MOIL-GM-02,-200.0,-200.0,295.0,15.0,21.389403,78.979558,150000.0,3.95,592500.0,39.8,235815.0,0.88,111 (Measured Resource),High Grade Braunite,1.5,645.0,True
BLK-02-X04Y04-B2,MOIL-GM-02,-200.0,-200.0,280.0,30.0,21.389403,78.979558,150000.0,3.95,592500.0,38.54,228349.5,0.88,111 (Measured Resource),High Grade Braunite,2.55,819.75,True
BLK-02-X04Y04-B3,MOIL-GM-02,-200.0,-200.0,265.0,45.0,21.389403,78.979558,150000.0,3.95,592500.0,34.63,205182.8,0.88,111 (Measured Resource),High Grade Braunite,4.28,1025.1,True
BLK-02-X04Y04-B4,MOIL-GM-02,-200.0,-200.0,250.0,60.0,21.389403,78.979558,150000.0,3.95,592500.0,32.57,192977.2,0.88,111 (Measured Resource),High Grade Braunite,4.93,1181.85,True
BLK-02-X04Y05-B1,MOIL-GM-02,-200.0,0.0,295.0,15.0,21.3912,78.979558,150000.0,3.95,592500.0,35.12,208086.0,0.88,111 (Measured Resource),High Grade Braunite,1.79,658.05,True
BLK-02-X04Y05-B2,MOIL-GM-02,-200.0,0.0,280.0,30.0,21.3912,78.979558,150000.0,3.95,592500.0,34.8,206190.0,0.88,111 (Measured Resource),High Grade Braunite,2.29,808.05,True
BLK-02-X04Y05-B3,MOIL-GM-02,-200.0,0.0,265.0,45.0,21.3912,78.979558,150000.0,3.95,592500.0,34.14,202279.5,0.88,111 (Measured Resource),High Grade Braunite,4.25,1023.75,True
BLK-02-X04Y05-B4,MOIL-GM-02,-200.0,0.0,250.0,60.0,21.3912,78.979558,150000.0,3.95,592500.0,35.77,211937.2,0.88,111 (Measured Resource),High Grade Braunite,5.08,1188.6,True
BLK-02-X04Y06-B1,MOIL-GM-02,-200.0,200.0,295.0,15.0,21.392997,78.979558,150000.0,3.45,517500.0,28.89,149505.8,0.76,122 (Indicated Resource),Medium Grade Gondite,1.43,641.85,True
BLK-02-X04Y06-B2,MOIL-GM-02,-200.0,200.0,280.0,30.0,21.392997,78.979558,150000.0,3.95,592500.0,38.01,225209.2,0.88,111 (Measured Resource),High Grade Braunite,3.68,870.6,True
BLK-02-X04Y06-B3,MOIL-GM-02,-200.0,200.0,265.0,45.0,21.392997,78.979558,150000.0,3.95,592500.0,33.57,198902.2,0.88,111 (Measured Resource),High Grade Braunite,3.83,1004.85,True
BLK-02-X04Y06-B4,MOIL-GM-02,-200.0,200.0,250.0,60.0,21.392997,78.979558,150000.0,3.95,592500.0,35.51,210396.7,0.88,111 (Measured Resource),High Grade Braunite,4.52,1163.4,True
BLK-02-X04Y07-B1,MOIL-GM-02,-200.0,400.0,295.0,15.0,21.394793,78.979558,150000.0,3.45,517500.0,26.81,138741.8,0.76,122 (Indicated Resource),Medium Grade Gondite,3.11,717.45,True
BLK-02-X04Y07-B2,MOIL-GM-02,-200.0,400.0,280.0,30.0,21.394793,78.979558,150000.0,3.95,592500.0,30.55,181008.8,0.88,111 (Measured Resource),High Grade Braunite,3.49,862.05,True
BLK-02-X04Y07-B3,MOIL-GM-02,-200.0,400.0,265.0,45.0,21.394793,78.979558,150000.0,3.95,592500.0,37.57,222602.2,0.88,111 (Measured Resource),High Grade Braunite,4.13,1018.35,True
BLK-02-X04Y07-B4,MOIL-GM-02,-200.0,400.0,250.0,60.0,21.394793,78.979558,150000.0,3.45,517500.0,23.68,122544.0,0.76,122 (Indicated Resource),Medium Grade Gondite,4.22,1149.9,True
BLK-02-X04Y08-B1,MOIL-GM-02,-200.0,600.0,295.0,15.0,21.39659,78.979558,150000.0,3.45,517500.0,32.87,170102.2,0.76,122 (Indicated Resource),Medium Grade Gondite,2.38,684.6,True
BLK-02-X04Y08-B2,MOIL-GM-02,-200.0,600.0,280.0,30.0,21.39659,78.979558,150000.0,3.45,517500.0,24.6,127305.0,0.76,122 (Indicated Resource),Medium Grade Gondite,2.25,806.25,True
BLK-02-X04Y08-B3,MOIL-GM-02,-200.0,600.0,265.0,45.0,21.39659,78.979558,150000.0,3.45,517500.0,28.22,146038.5,0.76,122 (Indicated Resource),Medium Grade Gondite,3.85,1005.75,True
BLK-02-X04Y08-B4,MOIL-GM-02,-200.0,600.0,250.0,60.0,21.39659,78.979558,150000.0,3.45,517500.0,26.01,134601.8,0.76,122 (Indicated Resource),Medium Grade Gondite,4.76,1174.2,True
BLK-02-X04Y09-B1,MOIL-GM-02,-200.0,800.0,295.0,15.0,21.398386,78.979558,150000.0,2.85,427500.0,4.96,21204.0,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,1.54,646.8,True
BLK-02-X04Y09-B2,MOIL-GM-02,-200.0,800.0,280.0,30.0,21.398386,78.979558,150000.0,3.45,517500.0,28.56,147798.0,0.76,122 (Indicated Resource),Medium Grade Gondite,2.12,800.4,True
BLK-02-X04Y09-B3,MOIL-GM-02,-200.0,800.0,265.0,45.0,21.398386,78.979558,150000.0,3.45,517500.0,32.57,168549.8,0.76,122 (Indicated Resource),Medium Grade Gondite,3.03,968.85,True
BLK-02-X04Y09-B4,MOIL-GM-02,-200.0,800.0,250.0,60.0,21.398386,78.979558,150000.0,3.45,517500.0,30.09,155715.8,0.76,122 (Indicated Resource),Medium Grade Gondite,4.28,1152.6,True
BLK-02-X04Y10-B1,MOIL-GM-02,-200.0,1000.0,295.0,15.0,21.400183,78.979558,150000.0,2.85,427500.0,9.6,41040.0,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,2.78,702.6,True
BLK-02-X04Y10-B2,MOIL-GM-02,-200.0,1000.0,280.0,30.0,21.400183,78.979558,150000.0,3.45,517500.0,27.99,144848.2,0.76,122 (Indicated Resource),Medium Grade Gondite,3.45,860.25,True
BLK-02-X04Y10-B3,MOIL-GM-02,-200.0,1000.0,265.0,45.0,21.400183,78.979558,150000.0,3.45,517500.0,28.06,145210.5,0.76,122 (Indicated Resource),Medium Grade Gondite,3.94,1009.8,True
BLK-02-X04Y10-B4,MOIL-GM-02,-200.0,1000.0,250.0,60.0,21.400183,78.979558,150000.0,2.85,427500.0,14.65,62628.7,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,4.71,1171.95,True
BLK-02-X05Y00-B1,MOIL-GM-02,0.0,-1000.0,295.0,15.0,21.382217,78.9815,150000.0,3.45,517500.0,29.39,152093.2,0.76,122 (Indicated Resource),Medium Grade Gondite,2.83,704.85,True
BLK-02-X05Y00-B2,MOIL-GM-02,0.0,-1000.0,280.0,30.0,21.382217,78.9815,150000.0,3.45,517500.0,33.39,172793.3,0.76,122 (Indicated Resource),Medium Grade Gondite,2.75,828.75,True
BLK-02-X05Y00-B3,MOIL-GM-02,0.0,-1000.0,265.0,45.0,21.382217,78.9815,150000.0,3.45,517500.0,28.93,149712.8,0.76,122 (Indicated Resource),Medium Grade Gondite,2.92,963.9,True
BLK-02-X05Y00-B4,MOIL-GM-02,0.0,-1000.0,250.0,60.0,21.382217,78.9815,150000.0,3.45,517500.0,26.31,136154.2,0.76,122 (Indicated Resource),Medium Grade Gondite,4.32,1154.4,True
BLK-02-X05Y01-B1,MOIL-GM-02,0.0,-800.0,295.0,15.0,21.384014,78.9815,150000.0,3.45,517500.0,32.02,165703.5,0.76,122 (Indicated Resource),Medium Grade Gondite,2.28,680.1,True
BLK-02-X05Y01-B2,MOIL-GM-02,0.0,-800.0,280.0,30.0,21.384014,78.9815,150000.0,3.95,592500.0,32.06,189955.5,0.88,111 (Measured Resource),High Grade Braunite,3.46,860.7,True
BLK-02-X05Y01-B3,MOIL-GM-02,0.0,-800.0,265.0,45.0,21.384014,78.9815,150000.0,3.95,592500.0,36.12,214011.0,0.88,111 (Measured Resource),High Grade Braunite,4.55,1037.25,True
BLK-02-X05Y01-B4,MOIL-GM-02,0.0,-800.0,250.0,60.0,21.384014,78.9815,150000.0,3.45,517500.0,24.69,127770.8,0.76,122 (Indicated Resource),Medium Grade Gondite,3.56,1120.2,True
BLK-02-X05Y02-B1,MOIL-GM-02,0.0,-600.0,295.0,15.0,21.38581,78.9815,150000.0,3.45,517500.0,27.2,140760.0,0.76,122 (Indicated Resource),Medium Grade Gondite,2.66,697.2,True
BLK-02-X05Y02-B2,MOIL-GM-02,0.0,-600.0,280.0,30.0,21.38581,78.9815,150000.0,3.95,592500.0,35.14,208204.5,0.88,111 (Measured Resource),High Grade Braunite,2.91,835.95,True
BLK-02-X05Y02-B3,MOIL-GM-02,0.0,-600.0,265.0,45.0,21.38581,78.9815,150000.0,3.95,592500.0,41.79,247605.8,0.88,111 (Measured Resource),High Grade Braunite,3.26,979.2,True
BLK-02-X05Y02-B4,MOIL-GM-02,0.0,-600.0,250.0,60.0,21.38581,78.9815,150000.0,3.45,517500.0,31.02,160528.5,0.76,122 (Indicated Resource),Medium Grade Gondite,3.81,1131.45,True
BLK-02-X05Y03-B1,MOIL-GM-02,0.0,-400.0,295.0,15.0,21.387607,78.9815,150000.0,3.95,592500.0,34.88,206664.0,0.88,111 (Measured Resource),High Grade Braunite,2.04,669.3,True
BLK-02-X05Y03-B2,MOIL-GM-02,0.0,-400.0,280.0,30.0,21.387607,78.9815,150000.0,3.95,592500.0,39.06,231430.5,0.88,111 (Measured Resource),High Grade Braunite,3.58,866.1,True
BLK-02-X05Y03-B3,MOIL-GM-02,0.0,-400.0,265.0,45.0,21.387607,78.9815,150000.0,3.95,592500.0,37.56,222543.0,0.88,111 (Measured Resource),High Grade Braunite,4.19,1021.05,True
BLK-02-X05Y03-B4,MOIL-GM-02,0.0,-400.0,250.0,60.0,21.387607,78.9815,150000.0,3.95,592500.0,33.77,200087.3,0.88,111 (Measured Resource),High Grade Braunite,3.93,1136.85,True
BLK-02-X05Y04-B1,MOIL-GM-02,0.0,-200.0,295.0,15.0,21.389403,78.9815,150000.0,3.95,592500.0,35.29,209093.2,0.88,111 (Measured Resource),High Grade Braunite,2.98,711.6,True
BLK-02-X05Y04-B2,MOIL-GM-02,0.0,-200.0,280.0,30.0,21.389403,78.9815,150000.0,3.95,592500.0,36.39,215610.8,0.88,111 (Measured Resource),High Grade Braunite,3.3,853.5,True
BLK-02-X05Y04-B3,MOIL-GM-02,0.0,-200.0,265.0,45.0,21.389403,78.9815,150000.0,3.95,592500.0,33.96,201213.0,0.88,111 (Measured Resource),High Grade Braunite,4.17,1020.15,True
BLK-02-X05Y04-B4,MOIL-GM-02,0.0,-200.0,250.0,60.0,21.389403,78.9815,150000.0,3.95,592500.0,39.66,234985.5,0.88,111 (Measured Resource),High Grade Braunite,4.22,1149.9,True
BLK-02-X05Y05-B1,MOIL-GM-02,0.0,0.0,295.0,15.0,21.3912,78.9815,150000.0,3.95,592500.0,38.05,225446.2,0.88,111 (Measured Resource),High Grade Braunite,1.61,649.95,True
BLK-02-X05Y05-B2,MOIL-GM-02,0.0,0.0,280.0,30.0,21.3912,78.9815,150000.0,3.95,592500.0,34.24,202872.0,0.88,111 (Measured Resource),High Grade Braunite,2.64,823.8,True
BLK-02-X05Y05-B3,MOIL-GM-02,0.0,0.0,265.0,45.0,21.3912,78.9815,150000.0,3.95,592500.0,35.48,210219.0,0.88,111 (Measured Resource),High Grade Braunite,4.01,1012.95,True
BLK-02-X05Y05-B4,MOIL-GM-02,0.0,0.0,250.0,60.0,21.3912,78.9815,150000.0,3.95,592500.0,34.57,204827.2,0.88,111 (Measured Resource),High Grade Braunite,3.89,1135.05,True
BLK-02-X05Y06-B1,MOIL-GM-02,0.0,200.0,295.0,15.0,21.392997,78.9815,150000.0,3.95,592500.0,35.1,207967.5,0.88,111 (Measured Resource),High Grade Braunite,3.19,721.05,True
BLK-02-X05Y06-B2,MOIL-GM-02,0.0,200.0,280.0,30.0,21.392997,78.9815,150000.0,3.95,592500.0,32.52,192681.0,0.88,111 (Measured Resource),High Grade Braunite,3.68,870.6,True
BLK-02-X05Y06-B3,MOIL-GM-02,0.0,200.0,265.0,45.0,21.392997,78.9815,150000.0,3.95,592500.0,36.77,217862.3,0.88,111 (Measured Resource),High Grade Braunite,3.54,991.8,True
BLK-02-X05Y06-B4,MOIL-GM-02,0.0,200.0,250.0,60.0,21.392997,78.9815,150000.0,3.95,592500.0,35.43,209922.8,0.88,111 (Measured Resource),High Grade Braunite,4.29,1153.05,True
BLK-02-X05Y07-B1,MOIL-GM-02,0.0,400.0,295.0,15.0,21.394793,78.9815,150000.0,3.95,592500.0,37.49,222128.2,0.88,111 (Measured Resource),High Grade Braunite,2.26,679.2,True
BLK-02-X05Y07-B2,MOIL-GM-02,0.0,400.0,280.0,30.0,21.394793,78.9815,150000.0,3.95,592500.0,32.18,190666.5,0.88,111 (Measured Resource),High Grade Braunite,2.81,831.45,True
BLK-02-X05Y07-B3,MOIL-GM-02,0.0,400.0,265.0,45.0,21.394793,78.9815,150000.0,3.95,592500.0,37.27,220824.8,0.88,111 (Measured Resource),High Grade Braunite,4.7,1044.0,True
BLK-02-X05Y07-B4,MOIL-GM-02,0.0,400.0,250.0,60.0,21.394793,78.9815,150000.0,3.95,592500.0,39.92,236526.0,0.88,111 (Measured Resource),High Grade Braunite,4.4,1158.0,True
BLK-02-X05Y08-B1,MOIL-GM-02,0.0,600.0,295.0,15.0,21.39659,78.9815,150000.0,3.45,517500.0,28.38,146866.5,0.76,122 (Indicated Resource),Medium Grade Gondite,2.11,672.45,True
BLK-02-X05Y08-B2,MOIL-GM-02,0.0,600.0,280.0,30.0,21.39659,78.9815,150000.0,3.95,592500.0,37.63,222957.8,0.88,111 (Measured Resource),High Grade Braunite,3.41,858.45,True
BLK-02-X05Y08-B3,MOIL-GM-02,0.0,600.0,265.0,45.0,21.39659,78.9815,150000.0,3.95,592500.0,36.27,214899.8,0.88,111 (Measured Resource),High Grade Braunite,3.71,999.45,True
BLK-02-X05Y08-B4,MOIL-GM-02,0.0,600.0,250.0,60.0,21.39659,78.9815,150000.0,3.45,517500.0,26.08,134964.0,0.76,122 (Indicated Resource),Medium Grade Gondite,3.85,1133.25,True
BLK-02-X05Y09-B1,MOIL-GM-02,0.0,800.0,295.0,15.0,21.398386,78.9815,150000.0,3.45,517500.0,33.27,172172.3,0.76,122 (Indicated Resource),Medium Grade Gondite,1.88,662.1,True
BLK-02-X05Y09-B2,MOIL-GM-02,0.0,800.0,280.0,30.0,21.398386,78.9815,150000.0,3.95,592500.0,39.52,234156.0,0.88,111 (Measured Resource),High Grade Braunite,3.6,867.0,True
BLK-02-X05Y09-B3,MOIL-GM-02,0.0,800.0,265.0,45.0,21.398386,78.9815,150000.0,3.95,592500.0,38.76,229653.0,0.88,111 (Measured Resource),High Grade Braunite,4.62,1040.4,True
BLK-02-X05Y09-B4,MOIL-GM-02,0.0,800.0,250.0,60.0,21.398386,78.9815,150000.0,3.45,517500.0,29.48,152559.0,0.76,122 (Indicated Resource),Medium Grade Gondite,5.3,1198.5,True
BLK-02-X05Y10-B1,MOIL-GM-02,0.0,1000.0,295.0,15.0,21.400183,78.9815,150000.0,3.45,517500.0,24.01,124251.8,0.76,122 (Indicated Resource),Medium Grade Gondite,2.5,690.0,True
BLK-02-X05Y10-B2,MOIL-GM-02,0.0,1000.0,280.0,30.0,21.400183,78.9815,150000.0,3.45,517500.0,31.27,161822.2,0.76,122 (Indicated Resource),Medium Grade Gondite,2.54,819.3,True
BLK-02-X05Y10-B3,MOIL-GM-02,0.0,1000.0,265.0,45.0,21.400183,78.9815,150000.0,3.45,517500.0,30.89,159855.8,0.76,122 (Indicated Resource),Medium Grade Gondite,4.31,1026.45,True
BLK-02-X05Y10-B4,MOIL-GM-02,0.0,1000.0,250.0,60.0,21.400183,78.9815,150000.0,3.45,517500.0,31.97,165444.8,0.76,122 (Indicated Resource),Medium Grade Gondite,4.13,1145.85,True
BLK-02-X06Y00-B1,MOIL-GM-02,200.0,-1000.0,295.0,15.0,21.382217,78.983442,150000.0,2.85,427500.0,13.54,57883.5,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,1.86,661.2,True
BLK-02-X06Y00-B2,MOIL-GM-02,200.0,-1000.0,280.0,30.0,21.382217,78.983442,150000.0,3.45,517500.0,30.87,159752.3,0.76,122 (Indicated Resource),Medium Grade Gondite,2.93,836.85,True
BLK-02-X06Y00-B3,MOIL-GM-02,200.0,-1000.0,265.0,45.0,21.382217,78.983442,150000.0,3.45,517500.0,29.17,150954.8,0.76,122 (Indicated Resource),Medium Grade Gondite,3.58,993.6,True
BLK-02-X06Y00-B4,MOIL-GM-02,200.0,-1000.0,250.0,60.0,21.382217,78.983442,150000.0,2.85,427500.0,6.27,26804.2,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,3.86,1133.7,True
BLK-02-X06Y01-B1,MOIL-GM-02,200.0,-800.0,295.0,15.0,21.384014,78.983442,150000.0,2.85,427500.0,5.09,21759.8,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,2.49,689.55,True
BLK-02-X06Y01-B2,MOIL-GM-02,200.0,-800.0,280.0,30.0,21.384014,78.983442,150000.0,3.45,517500.0,32.18,166531.5,0.76,122 (Indicated Resource),Medium Grade Gondite,2.04,796.8,True
BLK-02-X06Y01-B3,MOIL-GM-02,200.0,-800.0,265.0,45.0,21.384014,78.983442,150000.0,3.45,517500.0,22.79,117938.2,0.76,122 (Indicated Resource),Medium Grade Gondite,3.66,997.2,True
BLK-02-X06Y01-B4,MOIL-GM-02,200.0,-800.0,250.0,60.0,21.384014,78.983442,150000.0,3.45,517500.0,30.85,159648.8,0.76,122 (Indicated Resource),Medium Grade Gondite,3.82,1131.9,True
BLK-02-X06Y02-B1,MOIL-GM-02,200.0,-600.0,295.0,15.0,21.38581,78.983442,150000.0,3.45,517500.0,25.26,130720.5,0.76,122 (Indicated Resource),Medium Grade Gondite,1.71,654.45,True
BLK-02-X06Y02-B2,MOIL-GM-02,200.0,-600.0,280.0,30.0,21.38581,78.983442,150000.0,3.45,517500.0,26.79,138638.2,0.76,122 (Indicated Resource),Medium Grade Gondite,2.45,815.25,True
BLK-02-X06Y02-B3,MOIL-GM-02,200.0,-600.0,265.0,45.0,21.38581,78.983442,150000.0,3.45,517500.0,26.23,135740.2,0.76,122 (Indicated Resource),Medium Grade Gondite,4.21,1021.95,True
BLK-02-X06Y02-B4,MOIL-GM-02,200.0,-600.0,250.0,60.0,21.38581,78.983442,150000.0,3.45,517500.0,29.33,151782.8,0.76,122 (Indicated Resource),Medium Grade Gondite,3.66,1124.7,True
BLK-02-X06Y03-B1,MOIL-GM-02,200.0,-400.0,295.0,15.0,21.387607,78.983442,150000.0,3.45,517500.0,29.65,153438.8,0.76,122 (Indicated Resource),Medium Grade Gondite,2.2,676.5,True
BLK-02-X06Y03-B2,MOIL-GM-02,200.0,-400.0,280.0,30.0,21.387607,78.983442,150000.0,3.95,592500.0,38.09,225683.2,0.88,111 (Measured Resource),High Grade Braunite,3.87,879.15,True
BLK-02-X06Y03-B3,MOIL-GM-02,200.0,-400.0,265.0,45.0,21.387607,78.983442,150000.0,3.95,592500.0,39.04,231312.0,0.88,111 (Measured Resource),High Grade Braunite,4.21,1021.95,True
BLK-02-X06Y03-B4,MOIL-GM-02,200.0,-400.0,250.0,60.0,21.387607,78.983442,150000.0,3.45,517500.0,24.66,127615.5,0.76,122 (Indicated Resource),Medium Grade Gondite,5.31,1198.95,True
BLK-02-X06Y04-B1,MOIL-GM-02,200.0,-200.0,295.0,15.0,21.389403,78.983442,150000.0,3.45,517500.0,27.89,144330.8,0.76,122 (Indicated Resource),Medium Grade Gondite,2.61,694.95,True
BLK-02-X06Y04-B2,MOIL-GM-02,200.0,-200.0,280.0,30.0,21.389403,78.983442,150000.0,3.95,592500.0,33.55,198783.7,0.88,111 (Measured Resource),High Grade Braunite,2.29,808.05,True
BLK-02-X06Y04-B3,MOIL-GM-02,200.0,-200.0,265.0,45.0,21.389403,78.983442,150000.0,3.95,592500.0,37.73,223550.2,0.88,111 (Measured Resource),High Grade Braunite,3.39,985.05,True
BLK-02-X06Y04-B4,MOIL-GM-02,200.0,-200.0,250.0,60.0,21.389403,78.983442,150000.0,3.95,592500.0,31.9,189007.5,0.88,111 (Measured Resource),High Grade Braunite,4.5,1162.5,True
BLK-02-X06Y05-B1,MOIL-GM-02,200.0,0.0,295.0,15.0,21.3912,78.983442,150000.0,3.95,592500.0,40.32,238896.0,0.88,111 (Measured Resource),High Grade Braunite,2.22,677.4,True
BLK-02-X06Y05-B2,MOIL-GM-02,200.0,0.0,280.0,30.0,21.3912,78.983442,150000.0,3.95,592500.0,32.51,192621.8,0.88,111 (Measured Resource),High Grade Braunite,2.01,795.45,True
BLK-02-X06Y05-B3,MOIL-GM-02,200.0,0.0,265.0,45.0,21.3912,78.983442,150000.0,3.95,592500.0,33.51,198546.7,0.88,111 (Measured Resource),High Grade Braunite,3.43,986.85,True
BLK-02-X06Y05-B4,MOIL-GM-02,200.0,0.0,250.0,60.0,21.3912,78.983442,150000.0,3.95,592500.0,41.38,245176.5,0.88,111 (Measured Resource),High Grade Braunite,3.69,1126.05,True
BLK-02-X06Y06-B1,MOIL-GM-02,200.0,200.0,295.0,15.0,21.392997,78.983442,150000.0,3.95,592500.0,34.27,203049.8,0.88,111 (Measured Resource),High Grade Braunite,3.12,717.9,True
BLK-02-X06Y06-B2,MOIL-GM-02,200.0,200.0,280.0,30.0,21.392997,78.983442,150000.0,3.95,592500.0,34.25,202931.3,0.88,111 (Measured Resource),High Grade Braunite,2.87,834.15,True
BLK-02-X06Y06-B3,MOIL-GM-02,200.0,200.0,265.0,45.0,21.392997,78.983442,150000.0,3.95,592500.0,36.65,217151.2,0.88,111 (Measured Resource),High Grade Braunite,3.12,972.9,True
BLK-02-X06Y06-B4,MOIL-GM-02,200.0,200.0,250.0,60.0,21.392997,78.983442,150000.0,3.95,592500.0,34.08,201924.0,0.88,111 (Measured Resource),High Grade Braunite,4.5,1162.5,True
BLK-02-X06Y07-B1,MOIL-GM-02,200.0,400.0,295.0,15.0,21.394793,78.983442,150000.0,3.95,592500.0,39.51,234096.8,0.88,111 (Measured Resource),High Grade Braunite,1.89,662.55,True
BLK-02-X06Y07-B2,MOIL-GM-02,200.0,400.0,280.0,30.0,21.394793,78.983442,150000.0,3.95,592500.0,34.78,206071.5,0.88,111 (Measured Resource),High Grade Braunite,2.92,836.4,True
BLK-02-X06Y07-B3,MOIL-GM-02,200.0,400.0,265.0,45.0,21.394793,78.983442,150000.0,3.95,592500.0,34.78,206071.5,0.88,111 (Measured Resource),High Grade Braunite,4.34,1027.8,True
BLK-02-X06Y07-B4,MOIL-GM-02,200.0,400.0,250.0,60.0,21.394793,78.983442,150000.0,3.95,592500.0,40.91,242391.7,0.88,111 (Measured Resource),High Grade Braunite,4.82,1176.9,True
BLK-02-X06Y08-B1,MOIL-GM-02,200.0,600.0,295.0,15.0,21.39659,78.983442,150000.0,3.95,592500.0,36.53,216440.2,0.88,111 (Measured Resource),High Grade Braunite,3.18,720.6,True
BLK-02-X06Y08-B2,MOIL-GM-02,200.0,600.0,280.0,30.0,21.39659,78.983442,150000.0,3.95,592500.0,28.86,170995.5,0.88,111 (Measured Resource),High Grade Braunite,3.32,854.4,True
BLK-02-X06Y08-B3,MOIL-GM-02,200.0,600.0,265.0,45.0,21.39659,78.983442,150000.0,3.95,592500.0,38.71,229356.8,0.88,111 (Measured Resource),High Grade Braunite,3.4,985.5,True
BLK-02-X06Y08-B4,MOIL-GM-02,200.0,600.0,250.0,60.0,21.39659,78.983442,150000.0,3.95,592500.0,36.1,213892.5,0.88,111 (Measured Resource),High Grade Braunite,5.44,1204.8,True
BLK-02-X06Y09-B1,MOIL-GM-02,200.0,800.0,295.0,15.0,21.398386,78.983442,150000.0,3.45,517500.0,23.16,119853.0,0.76,122 (Indicated Resource),Medium Grade Gondite,3.06,715.2,True
BLK-02-X06Y09-B2,MOIL-GM-02,200.0,800.0,280.0,30.0,21.398386,78.983442,150000.0,3.95,592500.0,34.04,201687.0,0.88,111 (Measured Resource),High Grade Braunite,3.76,874.2,True
BLK-02-X06Y09-B3,MOIL-GM-02,200.0,800.0,265.0,45.0,21.398386,78.983442,150000.0,3.95,592500.0,35.92,212826.0,0.88,111 (Measured Resource),High Grade Braunite,3.25,978.75,True
