hole_id,mine_id,x,y,latitude,longitude,collar_elevation,depth_from,depth_to,sample_depth,sample_elevation,thickness,lithology,mn_grade,fe_grade,sio2,p_content,density,core_recovery_pct,sat_iron_oxide,sat_clay_index,is_synthetic
DH-02-177,MOIL-GM-02,-820.48,865.45,21.398974,78.973534,317.38,0.0,15.6,7.8,309.58,15.6,Phyllite & Weathered Overburden,6.01,7.81,54.87,0.1465,2.69,91.7,1.963,2.438,True
DH-02-177,MOIL-GM-02,-820.48,865.45,21.398974,78.973534,317.38,15.6,22.8,19.2,298.18,7.2,Calc-Silicate Granulite,8.69,8.86,65.57,0.1028,2.66,96.8,2.194,2.6,True
DH-02-177,MOIL-GM-02,-820.48,865.45,21.398974,78.973534,317.38,22.8,100.1,61.45,255.93,77.3,Quartz-Muscovite Schist,9.06,3.59,52.34,0.0666,3.01,92.6,1.665,2.541,True
DH-02-177,MOIL-GM-02,-820.48,865.45,21.398974,78.973534,317.38,100.1,121.8,110.95,206.43,21.7,Calc-Silicate Granulite,11.24,8.75,54.94,0.1636,2.76,98.1,2.194,2.387,True
DH-02-177,MOIL-GM-02,-820.48,865.45,21.398974,78.973534,317.38,121.8,150.9,136.35,181.03,29.1,Quartz-Muscovite Schist,9.97,5.08,61.22,0.1368,2.66,87.3,1.683,2.6,True
DH-02-178,MOIL-GM-02,-593.77,1098.49,21.401068,78.975735,296.51,0.0,37.0,18.5,278.01,37.0,Phyllite & Weathered Overburden,5.9,6.45,59.34,0.0793,2.74,90.9,2.264,2.56,True
DH-02-178,MOIL-GM-02,-593.77,1098.49,21.401068,78.975735,296.51,37.0,84.5,60.75,235.76,47.5,Quartz-Muscovite Schist,9.99,4.12,56.11,0.0929,2.91,96.1,1.592,2.584,True
DH-02-178,MOIL-GM-02,-593.77,1098.49,21.401068,78.975735,296.51,84.5,132.3,108.4,188.11,47.8,Quartz-Muscovite Schist,10.01,6.06,52.73,0.1234,3.03,94.9,2.012,2.543,True
DH-02-178,MOIL-GM-02,-593.77,1098.49,21.401068,78.975735,296.51,132.3,136.3,134.3,162.21,4.0,Quartz-Muscovite Schist,4.98,9.84,69.0,0.092,2.84,90.7,2.46,2.6,True
DH-02-178,MOIL-GM-02,-593.77,1098.49,21.401068,78.975735,296.51,136.3,155.4,145.85,150.66,19.1,Quartz-Muscovite Schist,5.75,9.13,54.17,0.1212,2.66,89.4,2.409,2.595,True
DH-02-179,MOIL-GM-02,-693.51,-1021.61,21.382023,78.974767,309.45,0.0,30.1,15.05,294.4,30.1,Gondite (Manganiferous Quartzite),22.22,13.92,44.83,0.1891,3.39,90.4,2.962,2.098,True
DH-02-179,MOIL-GM-02,-693.51,-1021.61,21.382023,78.974767,309.45,30.1,52.4,41.25,268.2,22.3,Medium-Grade Pyrolusite Bed,35.6,7.93,13.47,0.1959,3.98,93.6,2.047,1.344,True
DH-02-179,MOIL-GM-02,-693.51,-1021.61,21.382023,78.974767,309.45,52.4,75.5,63.95,245.5,23.1,Medium-Grade Pyrolusite Bed,40.52,6.62,20.05,0.2004,3.89,93.6,1.915,1.439,True
DH-02-179,MOIL-GM-02,-693.51,-1021.61,21.382023,78.974767,309.45,75.5,88.7,82.1,227.35,13.2,Medium-Grade Pyrolusite Bed,30.79,7.4,16.94,0.0931,4.22,97.2,2.14,1.239,True
DH-02-179,MOIL-GM-02,-693.51,-1021.61,21.382023,78.974767,309.45,88.7,119.0,103.85,205.6,30.3,Banded Hematite-Manganese Quartzite,29.42,14.69,30.28,0.1271,3.64,85.9,2.912,1.789,True
DH-02-180,MOIL-GM-02,658.92,-698.2,21.384928,78.987897,317.66,0.0,1.0,0.5,317.16,1.0,Phyllite & Weathered Overburden,6.17,7.06,45.31,0.0485,2.56,86.8,2.417,2.157,True
DH-02-180,MOIL-GM-02,658.92,-698.2,21.384928,78.987897,317.66,1.0,8.7,4.85,312.81,7.7,Phyllite & Weathered Overburden,6.4,8.83,50.32,0.0778,2.65,81.7,2.365,2.396,True
DH-02-180,MOIL-GM-02,658.92,-698.2,21.384928,78.987897,317.66,9.3,16.9,13.1,304.56,7.6,Phyllite & Weathered Overburden,4.56,11.16,45.9,0.1487,2.67,92.3,2.714,2.195,True
DH-02-180,MOIL-GM-02,658.92,-698.2,21.384928,78.987897,317.66,16.9,28.9,22.9,294.76,12.0,Quartz-Muscovite Schist,6.59,3.74,56.11,0.1657,2.87,97.0,1.559,2.489,True
DH-02-180,MOIL-GM-02,658.92,-698.2,21.384928,78.987897,317.66,28.9,32.7,30.8,286.86,3.8,Quartz-Muscovite Schist,6.86,6.04,63.05,0.0803,3.03,96.0,2.113,2.532,True
DH-02-180,MOIL-GM-02,658.92,-698.2,21.384928,78.987897,317.66,32.7,45.2,38.95,278.71,12.5,Quartz-Muscovite Schist,9.96,4.13,56.44,0.1383,2.78,82.9,1.659,2.543,True
DH-02-180,MOIL-GM-02,658.92,-698.2,21.384928,78.987897,317.66,45.2,67.2,56.2,261.46,22.0,Calc-Silicate Granulite,7.98,6.56,71.82,0.1778,2.9,77.5,2.171,2.6,True
DH-02-181,MOIL-GM-02,437.95,-956.22,21.38261,78.985752,311.42,0.0,5.8,2.9,308.52,5.8,Phyllite & Weathered Overburden,5.26,8.27,50.91,0.1335,2.54,89.6,2.139,2.302,True
DH-02-181,MOIL-GM-02,437.95,-956.22,21.38261,78.985752,311.42,5.8,19.6,12.7,298.72,13.8,Phyllite & Weathered Overburden,2.23,9.24,59.24,0.0983,2.7,88.7,2.325,2.6,True
DH-02-181,MOIL-GM-02,437.95,-956.22,21.38261,78.985752,311.42,19.6,22.1,20.85,290.57,2.5,Calc-Silicate Granulite,10.74,6.57,51.81,0.1302,2.65,89.3,2.12,2.5,True
DH-02-181,MOIL-GM-02,437.95,-956.22,21.38261,78.985752,311.42,22.1,27.2,24.65,286.77,5.1,Calc-Silicate Granulite,8.78,5.26,62.57,0.1744,2.77,84.3,1.669,2.6,True
DH-02-181,MOIL-GM-02,437.95,-956.22,21.38261,78.985752,311.42,27.2,58.3,42.75,268.67,31.1,Quartz-Muscovite Schist,6.19,3.48,53.71,0.1529,2.91,92.4,1.452,2.46,True
DH-02-182,MOIL-GM-02,283.04,1067.92,21.400793,78.984248,327.32,0.0,15.8,7.9,319.42,15.8,Phyllite & Weathered Overburden,2.57,5.08,54.83,0.0851,2.8,91.0,1.851,2.299,True
DH-02-182,MOIL-GM-02,283.04,1067.92,21.400793,78.984248,327.32,15.8,21.5,18.65,308.67,5.7,Gondite (Manganiferous Quartzite),24.38,12.79,27.2,0.1966,3.72,95.7,2.536,1.778,True
DH-02-182,MOIL-GM-02,283.04,1067.92,21.400793,78.984248,327.32,21.6,30.8,26.2,301.12,9.2,Banded Hematite-Manganese Quartzite,24.57,15.67,28.97,0.2639,3.54,98.7,3.193,1.616,True
DH-02-182,MOIL-GM-02,283.04,1067.92,21.400793,78.984248,327.32,30.8,56.4,43.6,283.72,25.6,Medium-Grade Pyrolusite Bed,32.54,6.6,12.26,0.0613,4.33,91.7,2.126,1.296,True
DH-02-182,MOIL-GM-02,283.04,1067.92,21.400793,78.984248,327.32,56.4,73.8,65.1,262.22,17.4,Medium-Grade Pyrolusite Bed,31.58,8.45,19.4,0.078,4.29,85.9,2.314,1.5,True
DH-02-183,MOIL-GM-02,1165.52,917.75,21.399444,78.992816,342.83,0.0,17.5,8.75,334.08,17.5,Phyllite & Weathered Overburden,8.62,11.05,46.54,0.1115,2.45,92.0,2.62,2.079,True
DH-02-183,MOIL-GM-02,1165.52,917.75,21.399444,78.992816,342.83,17.5,30.7,24.1,318.73,13.2,Quartz-Muscovite Schist,6.57,8.53,60.5,0.1518,2.82,86.2,2.359,2.547,True
DH-02-183,MOIL-GM-02,1165.52,917.75,21.399444,78.992816,342.83,30.7,35.8,33.25,309.58,5.1,Banded Hematite-Manganese Quartzite,24.47,9.18,43.67,0.2041,3.62,96.8,2.362,2.207,True
DH-02-183,MOIL-GM-02,1165.52,917.75,21.399444,78.992816,342.83,35.8,60.7,48.25,294.58,24.9,Banded Hematite-Manganese Quartzite,27.72,8.73,30.97,0.2303,3.45,95.8,2.513,1.821,True
DH-02-183,MOIL-GM-02,1165.52,917.75,21.399444,78.992816,342.83,60.7,72.9,66.8,276.03,12.2,Gondite (Manganiferous Quartzite),30.49,8.96,41.97,0.1457,3.41,99.0,2.554,2.155,True
DH-02-183,MOIL-GM-02,1165.52,917.75,21.399444,78.992816,342.83,72.9,74.2,73.55,269.28,1.3,Gondite (Manganiferous Quartzite),21.95,12.32,29.37,0.1574,3.52,93.8,3.085,1.665,True
DH-02-183,MOIL-GM-02,1165.52,917.75,21.399444,78.992816,342.83,74.2,85.3,79.75,263.08,11.1,Banded Hematite-Manganese Quartzite,25.35,10.16,34.03,0.2001,3.3,99.0,2.618,1.984,True
DH-02-183,MOIL-GM-02,1165.52,917.75,21.399444,78.992816,342.83,85.3,87.7,86.5,256.33,2.4,Quartz-Muscovite Schist,8.49,4.86,62.55,0.1075,2.87,92.3,1.871,2.6,True
DH-02-184,MOIL-GM-02,364.32,-746.98,21.38449,78.985037,298.15,0.0,24.4,12.2,285.95,24.4,Phyllite & Weathered Overburden,3.27,6.71,64.16,0.1076,2.77,92.0,1.972,2.6,True
DH-02-184,MOIL-GM-02,364.32,-746.98,21.38449,78.985037,298.15,24.4,32.1,28.25,269.9,7.7,Quartz-Muscovite Schist,8.8,5.16,69.29,0.1516,2.66,96.6,1.812,2.6,True
DH-02-184,MOIL-GM-02,364.32,-746.98,21.38449,78.985037,298.15,32.1,46.7,39.4,258.75,14.6,Calc-Silicate Granulite,3.88,6.28,59.35,0.0876,2.72,88.1,1.877,2.6,True
DH-02-184,MOIL-GM-02,364.32,-746.98,21.38449,78.985037,298.15,46.7,92.3,69.5,228.65,45.6,Calc-Silicate Granulite,7.29,7.24,65.52,0.1384,2.77,86.3,2.0,2.6,True
DH-02-184,MOIL-GM-02,364.32,-746.98,21.38449,78.985037,298.15,92.3,96.7,94.5,203.65,4.4,Quartz-Muscovite Schist,3.73,5.62,55.99,0.0615,2.98,92.4,1.843,2.55,True
DH-02-185,MOIL-GM-02,-692.33,-255.75,21.388903,78.974778,298.21,0.0,7.0,3.5,294.71,7.0,Phyllite & Weathered Overburden,6.35,11.42,51.88,0.1089,2.73,92.5,2.605,2.564,True
DH-02-185,MOIL-GM-02,-692.33,-255.75,21.388903,78.974778,298.21,7.0,24.2,15.6,282.61,17.2,Phyllite & Weathered Overburden,4.18,7.14,60.35,0.1176,2.77,90.7,2.066,2.472,True
DH-02-185,MOIL-GM-02,-692.33,-255.75,21.388903,78.974778,298.21,24.2,38.7,31.45,266.76,14.5,Gondite (Manganiferous Quartzite),22.86,10.16,31.83,0.1921,3.74,96.6,2.447,1.842,True
DH-02-185,MOIL-GM-02,-692.33,-255.75,21.388903,78.974778,298.21,38.7,52.4,45.55,252.66,13.7,Gondite (Manganiferous Quartzite),22.44,11.72,45.61,0.1745,3.7,93.6,2.496,2.129,True
DH-02-185,MOIL-GM-02,-692.33,-255.75,21.388903,78.974778,298.21,52.4,74.9,63.65,234.56,22.5,Banded Hematite-Manganese Quartzite,25.35,11.23,34.11,0.1587,3.5,95.8,2.585,1.907,True
DH-02-186,MOIL-GM-02,280.17,302.16,21.393914,78.98422,309.81,0.0,57.9,28.95,280.86,57.9,High-Grade Braunite Ore,34.76,7.81,17.36,0.145,4.14,93.6,2.069,1.482,True
DH-02-186,MOIL-GM-02,280.17,302.16,21.393914,78.98422,309.81,57.9,61.5,59.7,250.11,3.6,High-Grade Braunite Ore,33.69,7.89,20.83,0.1217,4.21,92.5,2.306,1.476,True
DH-02-186,MOIL-GM-02,280.17,302.16,21.393914,78.98422,309.81,61.5,65.0,63.25,246.56,3.5,High-Grade Braunite Ore,35.99,5.11,17.13,0.1152,3.72,96.2,1.846,1.165,True
DH-02-186,MOIL-GM-02,280.17,302.16,21.393914,78.98422,309.81,65.0,82.4,73.7,236.11,17.4,Medium-Grade Pyrolusite Bed,38.61,5.58,13.16,0.0934,4.2,92.6,1.98,1.282,True
DH-02-186,MOIL-GM-02,280.17,302.16,21.393914,78.98422,309.81,82.4,95.7,89.05,220.76,13.3,Gondite (Manganiferous Quartzite),26.3,11.1,34.79,0.1351,3.22,99.0,2.503,2.074,True
DH-02-187,MOIL-GM-02,-534.3,-57.86,21.39068,78.976313,318.54,0.0,35.8,17.9,300.64,35.8,Phyllite & Weathered Overburden,3.06,6.22,47.31,0.1212,2.68,93.6,2.252,2.253,True
DH-02-187,MOIL-GM-02,-534.3,-57.86,21.39068,78.976313,318.54,35.8,49.2,42.5,276.04,13.4,Gondite (Manganiferous Quartzite),25.49,14.99,41.58,0.2486,3.51,99.0,2.986,2.251,True
DH-02-187,MOIL-GM-02,-534.3,-57.86,21.39068,78.976313,318.54,49.2,55.5,52.35,266.19,6.3,Banded Hematite-Manganese Quartzite,21.73,10.58,37.94,0.1757,3.25,90.1,2.444,1.948,True
DH-02-187,MOIL-GM-02,-534.3,-57.86,21.39068,78.976313,318.54,55.5,72.1,63.8,254.74,16.6,Gondite (Manganiferous Quartzite),21.7,13.72,38.06,0.3154,3.35,91.1,3.032,1.878,True
DH-02-187,MOIL-GM-02,-534.3,-57.86,21.39068,78.976313,318.54,72.1,86.8,79.45,239.09,14.7,Gondite (Manganiferous Quartzite),25.58,8.56,26.1,0.1322,3.72,92.9,2.228,1.664,True
DH-02-187,MOIL-GM-02,-534.3,-57.86,21.39068,78.976313,318.54,86.8,92.7,89.75,228.79,5.9,Quartz-Muscovite Schist,6.81,4.73,58.83,0.1435,3.0,91.5,1.99,2.338,True
DH-02-188,MOIL-GM-02,-38.73,-675.78,21.385129,78.981124,325.15,0.0,5.8,2.9,322.25,5.8,Phyllite & Weathered Overburden,7.34,10.22,50.65,0.1202,2.7,89.7,2.493,2.216,True
DH-02-188,MOIL-GM-02,-38.73,-675.78,21.385129,78.981124,325.15,5.8,32.8,19.3,305.85,27.0,Gondite (Manganiferous Quartzite),29.98,13.12,28.98,0.2566,3.43,98.8,3.071,1.788,True
DH-02-188,MOIL-GM-02,-38.73,-675.78,21.385129,78.981124,325.15,32.8,37.5,35.15,290.0,4.7,Gondite (Manganiferous Quartzite),26.0,9.21,44.23,0.3072,3.28,91.6,2.361,1.993,True
DH-02-188,MOIL-GM-02,-38.73,-675.78,21.385129,78.981124,325.15,37.5,83.9,60.7,264.45,46.4,High-Grade Braunite Ore,33.75,8.89,12.17,0.1876,4.0,89.7,2.376,1.155,True
DH-02-188,MOIL-GM-02,-38.73,-675.78,21.385129,78.981124,325.15,83.9,111.4,97.65,227.5,27.5,Calc-Silicate Granulite,8.45,6.85,52.69,0.0647,2.68,92.5,2.187,2.505,True
DH-02-189,MOIL-GM-02,-996.78,968.99,21.399905,78.971823,340.36,0.0,15.3,7.65,332.71,15.3,Phyllite & Weathered Overburden,5.92,9.79,67.17,0.1424,2.63,89.7,2.323,2.6,True
DH-02-189,MOIL-GM-02,-996.78,968.99,21.399905,78.971823,340.36,15.3,27.7,21.5,318.86,12.4,Quartz-Muscovite Schist,5.35,6.82,61.36,0.0623,2.78,95.2,2.12,2.6,True
DH-02-189,MOIL-GM-02,-996.78,968.99,21.399905,78.971823,340.36,28.1,41.5,34.8,305.56,13.4,Quartz-Muscovite Schist,8.55,7.69,64.68,0.1168,2.8,97.3,2.288,2.6,True
DH-02-189,MOIL-GM-02,-996.78,968.99,21.399905,78.971823,340.36,41.5,49.6,45.55,294.81,8.1,Quartz-Muscovite Schist,6.05,4.94,71.44,0.0836,2.77,99.0,1.87,2.6,True
DH-02-189,MOIL-GM-02,-996.78,968.99,21.399905,78.971823,340.36,49.6,93.1,71.35,269.01,43.5,Quartz-Muscovite Schist,5.1,4.36,54.36,0.1452,2.9,90.2,1.949,2.409,True
DH-02-189,MOIL-GM-02,-996.78,968.99,21.399905,78.971823,340.36,93.1,126.8,109.95,230.41,33.7,Calc-Silicate Granulite,8.09,3.0,50.4,0.1006,2.93,93.1,1.48,2.517,True
DH-02-190,MOIL-GM-02,1144.64,-810.1,21.383923,78.992613,325.03,0.0,50.0,25.0,300.03,50.0,Phyllite & Weathered Overburden,5.04,8.91,46.34,0.1166,2.42,94.2,2.605,2.268,True
DH-02-190,MOIL-GM-02,1144.64,-810.1,21.383923,78.992613,325.03,50.0,70.1,60.05,264.98,20.1,Calc-Silicate Granulite,4.9,6.37,63.13,0.0874,2.89,94.4,1.954,2.6,True
DH-02-190,MOIL-GM-02,1144.64,-810.1,21.383923,78.992613,325.03,70.1,85.7,77.9,247.13,15.6,Calc-Silicate Granulite,7.29,4.01,63.45,0.1713,2.73,90.6,1.293,2.6,True
DH-02-190,MOIL-GM-02,1144.64,-810.1,21.383923,78.992613,325.03,85.7,99.1,92.4,232.63,13.4,Quartz-Muscovite Schist,3.32,5.61,59.19,0.0891,2.91,88.9,1.875,2.6,True
DH-02-190,MOIL-GM-02,1144.64,-810.1,21.383923,78.992613,325.03,99.1,104.0,101.55,223.48,4.9,Quartz-Muscovite Schist,7.5,6.19,53.29,0.1085,2.76,87.7,1.849,2.426,True
DH-02-191,MOIL-GM-02,-659.86,-214.13,21.389276,78.975094,338.84,0.0,12.7,6.35,332.49,12.7,Phyllite & Weathered Overburden,8.52,11.81,62.97,0.0554,2.74,98.4,2.905,2.6,True
DH-02-191,MOIL-GM-02,-659.86,-214.13,21.389276,78.975094,338.84,12.7,31.5,22.1,316.74,18.8,Phyllite & Weathered Overburden,4.98,5.43,57.81,0.0588,2.79,98.5,1.897,2.6,True
DH-02-191,MOIL-GM-02,-659.86,-214.13,21.389276,78.975094,338.84,31.5,36.6,34.05,304.79,5.1,Gondite (Manganiferous Quartzite),26.12,10.42,31.81,0.2203,3.68,92.8,2.479,1.78,True
DH-02-191,MOIL-GM-02,-659.86,-214.13,21.389276,78.975094,338.84,36.6,61.1,48.85,289.99,24.5,Banded Hematite-Manganese Quartzite,19.3,12.49,34.46,0.263,3.47,83.2,2.724,1.708,True
DH-02-191,MOIL-GM-02,-659.86,-214.13,21.389276,78.975094,338.84,61.1,70.6,65.85,272.99,9.5,Gondite (Manganiferous Quartzite),23.14,10.67,32.79,0.1593,3.67,93.9,2.615,1.807,True
DH-02-191,MOIL-GM-02,-659.86,-214.13,21.389276,78.975094,338.84,70.6,91.9,81.25,257.59,21.3,Gondite (Manganiferous Quartzite),22.24,12.59,31.73,0.2005,3.62,89.6,2.979,1.871,True
DH-02-191,MOIL-GM-02,-659.86,-214.13,21.389276,78.975094,338.84,91.9,108.0,99.95,238.89,16.1,Quartz-Muscovite Schist,7.09,9.59,64.99,0.1339,2.93,84.8,2.375,2.6,True
DH-02-192,MOIL-GM-02,-1171.55,-899.28,21.383122,78.970126,311.25,0.0,38.0,19.0,292.25,38.0,Phyllite & Weathered Overburden,5.91,5.4,48.91,0.0714,2.51,96.5,2.121,2.216,True
DH-02-192,MOIL-GM-02,-1171.55,-899.28,21.383122,78.970126,311.25,38.0,59.9,48.95,262.3,21.9,Banded Hematite-Manganese Quartzite,24.86,9.73,45.34,0.1371,3.44,88.8,2.468,2.301,True
DH-02-192,MOIL-GM-02,-1171.55,-899.28,21.383122,78.970126,311.25,59.9,73.8,66.85,244.4,13.9,Gondite (Manganiferous Quartzite),30.65,15.15,32.88,0.3196,3.2,84.5,2.841,1.797,True
DH-02-192,MOIL-GM-02,-1171.55,-899.28,21.383122,78.970126,311.25,73.8,80.5,77.15,234.1,6.7,Gondite (Manganiferous Quartzite),26.12,9.9,36.58,0.3052,3.65,88.0,2.39,1.96,True
DH-02-192,MOIL-GM-02,-1171.55,-899.28,21.383122,78.970126,311.25,80.5,91.7,86.1,225.15,11.2,Quartz-Muscovite Schist,2.48,9.45,57.57,0.1681,3.03,91.0,2.468,2.543,True
DH-02-192,MOIL-GM-02,-1171.55,-899.28,21.383122,78.970126,311.25,91.7,112.1,101.9,209.35,20.4,Calc-Silicate Granulite,11.04,6.63,51.65,0.0643,2.8,90.3,2.053,2.412,True
DH-02-193,MOIL-GM-02,-1096.29,1138.36,21.401426,78.970856,295.86,0.0,29.9,14.95,280.91,29.9,Phyllite & Weathered Overburden,8.96,10.15,49.96,0.1331,2.57,91.3,2.608,2.322,True
DH-02-193,MOIL-GM-02,-1096.29,1138.36,21.401426,78.970856,295.86,29.9,36.5,33.2,262.66,6.6,Quartz-Muscovite Schist,11.58,4.93,55.42,0.1233,2.97,85.4,1.875,2.6,True
DH-02-193,MOIL-GM-02,-1096.29,1138.36,21.401426,78.970856,295.86,36.5,95.3,65.9,229.96,58.8,Quartz-Muscovite Schist,4.18,9.19,52.48,0.1384,2.75,90.8,2.45,2.21,True
DH-02-193,MOIL-GM-02,-1096.29,1138.36,21.401426,78.970856,295.86,95.3,126.4,110.85,185.01,31.1,Quartz-Muscovite Schist,4.23,8.27,58.05,0.1444,2.83,91.7,2.524,2.6,True
DH-02-193,MOIL-GM-02,-1096.29,1138.36,21.401426,78.970856,295.86,126.4,135.2,130.8,165.06,8.8,Calc-Silicate Granulite,11.07,4.22,68.36,0.0695,2.91,95.6,1.76,2.6,True
DH-02-193,MOIL-GM-02,-1096.29,1138.36,21.401426,78.970856,295.86,135.2,154.2,144.7,151.16,19.0,Calc-Silicate Granulite,5.4,7.94,58.47,0.082,2.88,94.4,2.014,2.541,True
DH-02-194,MOIL-GM-02,1139.21,-640.57,21.385446,78.99256,333.66,0.0,10.8,5.4,328.26,10.8,Phyllite & Weathered Overburden,8.65,9.38,63.79,0.1119,2.74,92.4,2.253,2.6,True
DH-02-194,MOIL-GM-02,1139.21,-640.57,21.385446,78.99256,333.66,10.8,24.1,17.45,316.21,13.3,Phyllite & Weathered Overburden,3.19,8.39,61.14,0.065,2.4,87.9,2.278,2.6,True
DH-02-194,MOIL-GM-02,1139.21,-640.57,21.385446,78.99256,333.66,24.1,32.5,28.3,305.36,8.4,Calc-Silicate Granulite,5.24,4.19,52.34,0.1679,3.05,82.0,1.967,2.35,True
DH-02-194,MOIL-GM-02,1139.21,-640.57,21.385446,78.99256,333.66,32.5,40.2,36.35,297.31,7.7,Calc-Silicate Granulite,4.66,4.41,67.03,0.1426,2.9,92.7,1.868,2.6,True
DH-02-194,MOIL-GM-02,1139.21,-640.57,21.385446,78.99256,333.66,40.2,51.4,45.8,287.86,11.2,Calc-Silicate Granulite,6.08,7.07,61.49,0.093,2.87,92.6,1.855,2.6,True
DH-02-194,MOIL-GM-02,1139.21,-640.57,21.385446,78.99256,333.66,51.4,54.5,52.95,280.71,3.1,Calc-Silicate Granulite,7.29,3.73,50.49,0.0723,2.88,86.9,1.525,2.407,True
DH-02-194,MOIL-GM-02,1139.21,-640.57,21.385446,78.99256,333.66,54.5,59.6,57.05,276.61,5.1,Quartz-Muscovite Schist,5.83,7.58,71.89,0.1719,2.65,90.9,2.228,2.6,True
DH-02-195,MOIL-GM-02,-930.55,544.18,21.396088,78.972466,342.22,0.0,9.7,4.85,337.37,9.7,Phyllite & Weathered Overburden,2.72,8.29,57.2,0.069,2.66,88.3,2.079,2.6,True
DH-02-195,MOIL-GM-02,-930.55,544.18,21.396088,78.972466,342.22,9.7,35.2,22.45,319.77,25.5,Phyllite & Weathered Overburden,5.81,10.63,57.35,0.1399,2.42,99.0,2.627,2.6,True
DH-02-195,MOIL-GM-02,-930.55,544.18,21.396088,78.972466,342.22,35.2,50.9,43.05,299.17,15.7,Quartz-Muscovite Schist,10.25,8.08,67.39,0.0875,2.8,96.6,2.343,2.6,True
DH-02-195,MOIL-GM-02,-930.55,544.18,21.396088,78.972466,342.22,50.9,78.8,64.85,277.37,27.9,Quartz-Muscovite Schist,11.26,5.35,51.48,0.1048,2.81,93.3,1.586,2.367,True
DH-02-195,MOIL-GM-02,-930.55,544.18,21.396088,78.972466,342.22,78.8,95.7,87.25,254.97,16.9,Quartz-Muscovite Schist,5.34,5.78,68.07,0.0605,2.78,87.6,1.807,2.6,True
DH-02-195,MOIL-GM-02,-930.55,544.18,21.396088,78.972466,342.22,95.7,108.3,102.0,240.22,12.6,Quartz-Muscovite Schist,6.76,4.62,61.92,0.0786,2.91,89.9,1.805,2.6,True
DH-02-195,MOIL-GM-02,-930.55,544.18,21.396088,78.972466,342.22,108.3,117.2,112.75,229.47,8.9,Quartz-Muscovite Schist,2.33,6.4,54.61,0.0759,3.03,89.7,2.118,2.565,True
DH-02-196,MOIL-GM-02,890.0,-1185.89,21.380547,78.990141,314.4,0.0,2.0,1.0,313.4,2.0,Phyllite & Weathered Overburden,6.73,11.53,50.45,0.1163,2.79,96.7,2.593,2.447,True
DH-02-196,MOIL-GM-02,890.0,-1185.89,21.380547,78.990141,314.4,2.0,3.8,2.9,311.5,1.8,Phyllite & Weathered Overburden,6.72,7.35,48.9,0.1039,2.59,85.7,2.055,2.465,True
DH-02-196,MOIL-GM-02,890.0,-1185.89,21.380547,78.990141,314.4,3.8,8.8,6.3,308.1,5.0,Phyllite & Weathered Overburden,3.48,6.86,47.18,0.0782,2.41,88.3,1.909,2.307,True
DH-02-196,MOIL-GM-02,890.0,-1185.89,21.380547,78.990141,314.4,8.8,21.8,15.3,299.1,13.0,Phyllite & Weathered Overburden,4.28,9.68,61.49,0.1039,2.78,93.8,2.335,2.561,True
DH-02-196,MOIL-GM-02,890.0,-1185.89,21.380547,78.990141,314.4,21.8,34.8,28.3,286.1,13.0,Quartz-Muscovite Schist,4.83,6.78,65.2,0.1048,2.99,95.1,1.871,2.6,True
DH-02-196,MOIL-GM-02,890.0,-1185.89,21.380547,78.990141,314.4,34.8,57.7,46.25,268.15,22.9,Quartz-Muscovite Schist,11.55,9.15,58.9,0.0879,2.74,86.6,2.193,2.591,True
DH-02-196,MOIL-GM-02,890.0,-1185.89,21.380547,78.990141,314.4,57.7,66.6,62.15,252.25,8.9,Quartz-Muscovite Schist,9.14,5.45,52.04,0.1172,2.74,92.7,1.778,2.512,True
DH-02-196,MOIL-GM-02,890.0,-1185.89,21.380547,78.990141,314.4,66.6,80.5,73.55,240.85,13.9,Quartz-Muscovite Schist,8.15,6.79,70.4,0.1711,2.86,94.5,1.99,2.6,True
DH-02-197,MOIL-GM-02,0.22,-952.08,21.382647,78.981502,304.88,0.0,28.8,14.4,290.48,28.8,Phyllite & Weathered Overburden,8.49,7.43,52.57,0.1029,2.5,94.3,1.959,2.504,True
DH-02-197,MOIL-GM-02,0.22,-952.08,21.382647,78.981502,304.88,28.8,69.2,49.0,255.88,40.4,Gondite (Manganiferous Quartzite),26.83,13.22,25.89,0.1567,3.69,88.8,2.817,1.69,True
DH-02-197,MOIL-GM-02,0.22,-952.08,21.382647,78.981502,304.88,69.2,70.2,69.7,235.18,1.0,Banded Hematite-Manganese Quartzite,28.53,15.87,43.95,0.231,3.36,86.2,2.975,2.103,True
DH-02-197,MOIL-GM-02,0.22,-952.08,21.382647,78.981502,304.88,70.2,75.2,72.7,232.18,5.0,Gondite (Manganiferous Quartzite),23.81,15.47,44.65,0.1405,3.27,94.1,2.967,2.248,True
DH-02-197,MOIL-GM-02,0.22,-952.08,21.382647,78.981502,304.88,75.2,102.8,89.0,215.88,27.6,Calc-Silicate Granulite,6.53,5.84,69.21,0.0542,3.01,96.1,2.132,2.6,True
DH-02-198,MOIL-GM-02,-1193.74,307.77,21.393965,78.96991,324.42,0.0,1.9,0.95,323.47,1.9,Phyllite & Weathered Overburden,8.79,9.44,62.57,0.0492,2.46,82.8,2.308,2.6,True
DH-02-198,MOIL-GM-02,-1193.74,307.77,21.393965,78.96991,324.42,1.9,50.0,25.95,298.47,48.1,Phyllite & Weathered Overburden,6.25,6.3,59.42,0.0591,2.43,88.4,1.909,2.484,True
